UnitID,IndicatorID,CriteriaID,Name,Code,Parameters,Units,YearMin,YearMax,MonthMin,MonthMax,DepthMin,DepthMax,Metric,Response,Applied,Comments,GTC_HM,GTC_ML,STC_HM,STC_ML,SSC_HM,SSC_ML,ET,ACDEV,EQR_HG,EQR_GM,EQR_MP,EQR_PB,IW,Period,ES,SD,N,NM,GridArea,EQR,EQRS,GTC,STC,SSC,NMP,UnitArea,SE,CI,ER,BEST,W,EQRS_Class
3,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,3.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2011,6.10444444444445,1.16297988900162,9,3,49737763.1161299,0.360393156170368,0.188031211914974,50,100,0,3,609742116.686553,0.38765996300054,0.759799565729189,1.84983164983165,2.2,,Bad
3,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,3.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2012,5.25266666666667,1.7131037459665,5,3,7987710.43858551,0.418834877522528,0.250119827090628,50,100,0,3,609742116.686553,0.766123285698124,1.50157404768581,1.59171717171717,2.2,,Poor
3,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,3.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2013,5.82066666666667,1.20111039161249,10,3,7987710.43858551,0.377963578055206,0.197198388550542,50,100,0,3,609742116.686553,0.379824455879227,0.744442253970807,1.76383838383838,2.2,,Bad
3,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,3.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2014,7.01259259259259,2.57643206013546,9,3,7987710.43858551,0.313721347839865,0.163680703220799,50,100,0,3,609742116.686553,0.858810686711819,1.68323801549328,2.12502805836139,2.2,,Bad
3,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,3.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2015,6.13041666666667,1.44046116678509,8,3,7987710.43858551,0.358866308706586,0.187234595846914,50,100,0,3,609742116.686553,0.509279929534813,0.99817031993733,1.85770202020202,2.2,,Bad
3,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,3.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2016,5.81277777777778,1.01846425781391,9,3,7987710.43858551,0.378476536366243,0.197466018973692,50,100,0,3,609742116.686553,0.339488085937971,0.665384421618862,1.76144781144781,2.2,,Bad
4,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.5,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2011,6.21642857142857,1.17114266962875,14,2,1594610126.80374,0.589834922823548,0.491531655750891,50,50,50,3,2716303035.02511,0.313001044341612,0.613470774032983,1.13025974025974,3.66666666666667,,Moderate
4,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.5,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2012,5.84794117647059,1.36047562779475,17,3,2203759435.44116,0.627001290885011,0.544001822425897,100,100,100,3,2716303035.02511,0.329963806733898,0.646717177400175,1.06326203208556,3.66666666666667,,Moderate
4,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.5,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2013,4.84481481481482,2.1113129676458,18,3,2203759435.44116,0.756822872869047,0.727279349932772,100,100,100,3,2716303035.02511,0.497641238876479,0.975358905419793,0.880875420875421,3.66666666666667,,Good
4,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.5,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2014,5.35583333333333,1.97015650816545,16,3,2203759435.44116,0.684611793994088,0.625334297403418,100,100,100,3,2716303035.02511,0.492539127041362,0.965358949977867,0.973787878787879,3.66666666666667,,Good
4,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.5,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2015,6.02072916666667,2.31199200376277,16,3,2203759435.44116,0.609007076246994,0.518598225289874,100,100,100,3,2716303035.02511,0.577998000940691,1.1328552649799,1.09467803030303,3.66666666666667,,Moderate
4,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.5,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2016,7.56444444444445,3.41894375955154,12,2,2494196411.57347,0.484723854289072,0.343139558996337,50,50,100,3,2716303035.02511,0.986964049960637,1.93441399195864,1.37535353535354,3.66666666666667,,Poor
5,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2011,6.98268817204301,1.49436928832617,31,3,2470156392.50092,0.410539121329247,0.238408171288349,100,100,100,3,3476931966.77259,0.268396647369359,0.526047762415241,1.62388097024256,2.86666666666667,,Poor
5,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2012,6.22798850574713,1.84529697029864,29,2,2517589854.36283,0.460287725968238,0.308641495484571,100,50,100,3,3476931966.77259,0.342663044936694,0.671607226908751,1.44836941994119,2.86666666666667,,Poor
5,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2013,6.89355072463768,1.41031931912812,23,2,2378995865.7853,0.41584762064942,0.24590252326977,100,50,50,3,3476931966.77259,0.294071906461374,0.576370345529324,1.60315133131109,2.86666666666667,,Poor
5,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2014,5.9370202020202,3.01351422984329,33,3,2517589854.36283,0.482846035405307,0.340488520572198,100,100,100,3,3476931966.77259,0.52458549332026,1.02816867371989,1.38070237256284,2.86666666666667,,Poor
5,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2015,6.08174242424243,1.92220342297024,22,2,2517589854.36283,0.471356145442768,0.324267499448614,100,50,100,3,3476931966.77259,0.409815146758461,0.80322292796558,1.41435870331219,2.86666666666667,,Poor
5,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.3,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2016,6.30982456140351,2.05003175936983,19,3,2517589854.36283,0.454317966968804,0.300213600426547,100,100,100,3,3476931966.77259,0.470309540533788,0.921789761031805,1.46740106079151,2.86666666666667,,Poor
6,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.9,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2011,3.91420454545455,1.29279370628391,44,3,12850751759.5216,0.493927517298108,0.356132965597329,100,100,100,3,13110248747.5074,0.194895984321666,0.381989110001948,1.34972570532915,1.93333333333333,,Poor
6,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.9,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2012,3.97061594202899,1.36166616159815,46,3,12850751759.5216,0.486910182591319,0.34622614012892,100,100,100,3,13110248747.5074,0.200766722495961,0.393495545386232,1.36917791104448,1.93333333333333,,Poor
6,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.9,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2013,3.70015503875969,1.2463709655862,43,3,12850751759.5216,0.522500628509176,0.396471475542367,100,100,100,3,13110248747.5074,0.190069790355964,0.372529943646768,1.27591553060679,1.93333333333333,,Poor
6,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.9,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2014,4.1607619047619,1.37130241648599,35,3,12850751759.5216,0.46465848745651,0.314811982291543,100,100,100,3,13110248747.5074,0.231792414362526,0.454304784040136,1.43474548440066,1.93333333333333,,Poor
6,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.9,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2015,4.33261261261261,0.946045908608313,37,3,12850751759.5216,0.446228062879481,0.288792559359267,100,100,100,3,13110248747.5074,0.155528989319583,0.304831217618298,1.49400434917676,1.93333333333333,,Poor
6,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.9,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2016,3.44666666666667,1.03977347960452,16,3,10343078431.7951,0.560928433268859,0.450722494026624,100,100,100,3,13110248747.5074,0.25994336990113,0.509479643026187,1.18850574712644,1.93333333333333,,Moderate
7,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,1.8,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2011,22.6294270833333,48.9714142370972,16,3,17698381859.619,0.0530282978698919,0.0276669380190741,100,100,0,3,38835966856.7938,12.2428535592743,23.9955520441756,12.5719039351852,1.2,,Bad
7,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,1.8,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2012,6.16127450980392,4.80359503522395,34,3,19588901332.3185,0.194764897764341,0.101616468398787,100,100,50,3,38835966856.7938,0.823809752138488,1.6146374443043,3.4229302832244,1.2,,Bad
7,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,1.8,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2013,5.04070512820513,3.39533213682965,39,3,24550315862.4953,0.238061931709798,0.124206225239895,100,100,50,3,38835966856.7938,0.543688266625614,1.06560942140321,2.80039173789174,1.2,,Bad
7,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,1.8,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2014,4.35666666666667,4.28687529492504,28,3,27808432976.1925,0.275439938791125,0.143707794151891,100,100,100,3,38835966856.7938,0.81014328085131,1.58785165278569,2.42037037037037,1.2,,Bad
7,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,1.8,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2015,9.28811965811966,10.6172649909859,39,3,26306272533.7877,0.129197301948082,0.0674072879729123,100,100,50,3,38835966856.7938,1.70012304146595,3.33217993055996,5.16006647673314,1.2,,Bad
7,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,1.8,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2016,6.49029569892473,8.50028506207288,31,3,27808432976.1925,0.184891421849825,0.0964650896607785,100,100,100,3,38835966856.7938,1.52669626588728,2.99226969647086,3.60571983273596,1.2,,Bad
8,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.53,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2011,7.726875,5.16106229980805,4,1,1711977878.13408,0.477122596996414,0.332408372230232,0,0,0,3,3649910054.55223,2.58053114990403,5.05774811479562,1.39726491862568,3.68666666666667,,Poor
8,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.53,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2012,2.625,0.441718943447075,5,1,2257301165.16998,1,1,50,0,50,3,3649910054.55223,0.197542716899409,0.387176610531033,0.474683544303797,3.68666666666667,,High
8,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.53,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2013,4.94972222222222,5.50428776467004,6,1,2257301165.16998,0.744822941803693,0.710338270781684,50,0,50,3,3649910054.55223,2.2471160701477,4.40426656657068,0.895067309624272,3.68666666666667,,Good
8,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.53,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2014,0.85,0.133463478150391,5,1,2257301165.16998,1,1,50,0,50,3,3649910054.55223,0.0596866819315666,0.116983746942568,0.15370705244123,3.68666666666667,,High
8,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.53,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2015,5.94347222222222,2.7159117262219,6,1,2257301165.16998,0.620288364919496,0.534524750474583,50,0,50,3,3649910054.55223,1.10876631928085,2.17314205306151,1.07476893711071,3.68666666666667,,Moderate
8,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,5.53,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2016,5.48125,5.09955506637589,6,1,2257301165.16998,0.672595971113645,0.608370782748675,50,0,50,3,3649910054.55223,2.08188463797429,4.08041891039681,0.991184448462929,3.68666666666667,,Good
9,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,20,2011,4.50518518518519,3.23080848907838,18,3,26339224843.17,0.621506083525156,0.53624388262375,100,100,0,3,70748616131.7563,0.761508863780796,1.49252994691838,1.07266313932981,2.8,,Moderate
9,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,20,2012,2.94369047619048,1.1808761376118,14,3,22860447247.7692,0.9511869616209,0.949064655604418,50,100,0,3,70748616131.7563,0.315602423082875,0.618569382676008,0.700878684807256,2.8,,High
9,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,20,2013,4.63138095238095,3.6874071548235,35,3,50074435259.2855,0.604571299314202,0.512335951972992,100,100,100,3,70748616131.7563,0.62328556916309,1.22161726764321,1.10270975056689,2.8,,Moderate
9,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,20,2014,2.45355555555556,2.08391181175055,15,3,28220586234.4161,1,1,50,100,0,3,70748616131.7563,0.538063716124986,1.05458550499276,0.584179894179894,2.8,,High
9,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,20,2015,3.434,0.951286721868368,30,3,38899363829.8168,0.81537565521258,0.80734850978704,100,100,50,3,70748616131.7563,0.173680398740816,0.340407326352555,0.817619047619048,2.8,,High
9,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,4.2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,20,2016,3.30623456790123,0.642876704990102,27,3,37139224843.17,0.846884860252796,0.840227680263787,100,100,50,3,70748616131.7563,0.123721679560592,0.242490036045565,0.787198706643151,2.8,,High
10,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.6,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2011,3.82333333333333,0.160277537068951,2,1,6138856461.34512,0.453356582388841,0.298856351607775,0,0,0,3,21926513557.6001,0.113333333333334,0.222129251581207,1.47051282051282,1.73333333333333,,Poor
10,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.6,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2012,1.45,0.0329983164553724,2,1,6138856461.34512,1,1,0,0,0,3,21926513557.6001,0.0233333333333334,0.0457324929726014,0.557692307692308,1.73333333333333,,High
10,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.6,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2013,3.34952380952381,1.00262881978554,7,2,9736943316.28223,0.517486494171169,0.389392697653415,50,50,0,3,21926513557.6001,0.378958073494106,0.74274417569913,1.28827838827839,1.73333333333333,,Poor
10,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.6,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2014,2.905,0.885775868314829,6,2,9736943316.28223,0.59667240390132,0.501184570213628,50,50,0,3,21926513557.6001,0.361616483973673,0.708755284804404,1.11730769230769,1.73333333333333,,Moderate
10,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.6,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2015,3.07277777777778,0.687327890914976,6,2,9699134041.49093,0.564093292352197,0.455190530379572,50,50,0,3,21926513557.6001,0.280600436454172,0.549966749496396,1.18183760683761,1.73333333333333,,Moderate
10,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2.6,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2016,3.31925925925926,0.681058770872761,9,3,9736943316.28223,0.522204864985494,0.396053927038345,50,100,0,3,21926513557.6001,0.22701959029092,0.444950220755243,1.27663817663818,1.73333333333333,,Poor
11,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2011,10.7333333333333,0.754247233265649,2,1,1339059746.52341,0.124223602484472,0.0648123143397246,0,0,0,3,8673868813.59779,0.533333333333332,1.04531412508803,5.36666666666667,1.33333333333333,,Bad
11,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2012,13.0998888888889,3.20903427511081,15,1,5658990458.04976,0.101782033774672,0.0531036697954808,50,0,50,3,8673868813.59779,0.828569086994198,1.62396556921186,6.54994444444445,1.33333333333333,,Bad
11,1,1,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2011,2016,12,2,0,10,Mean,1,1,,15,5,0,2,70,50,2,50,0.808333333333333,0.666666666666667,0.525,0.383333333333333,25,2013,11.5916666666667,1.46423409381201,4,1,3077111901.89364,0.115025161754134,0.060013127871722,0,0,0,3,8673868813.59779,0.732117046906006,1.43492304440359,5.79583333333333,1.33333333333333,,Bad
